,GEOID,geometry,B01003_001E,B02009_001E,B19013_001E,state,county,tract,black_population,total_population,proportion_black,median_household_income_past_12_months,number_of_facilities_in_tract,distance_nearest_facility
0,17031171100,"POLYGON ((-87.78634604202203 41.94548302117783, -87.78634604202203 41.945505003308725, -87.78630696530718 41.94566302053119, -87.7859639885317 41.94566803164178, -87.78580696302004 41.945668967049045, -87.78562199990303 41.945671973715164, -87.78512496205633 41.94568299815638, -87.7843109985774 41.94569101593061, -87.78381198443705 41.945697029260636, -87.78332401957472 41.945700971332215, -87.78186003515621 41.945716004653846, -87.78137296860915 41.94572101576026, -87.78088599189363 41.945725024645114, -87.77942497191553 41.945740993367274, -87.77893898334682 41.945747006692585, -87.7784510184845 41.945751015575794, -87.77698999850641 41.94576598207092, -87.77650302179087 41.94577099317341, -87.77649403863803 41.945587987454935, -87.7764929606597 41.94554302101874, -87.77648298936005 41.945314981233736, -87.77647301806039 41.94508600521727, -87.77646996378841 41.94503896714767, -87.77646295692921 41.94485702837846, -87.77645496192318 41.9446740200365, -87.77645397377636 41.944627983901384, -87.77644400247672 41.944399005417615, -87.77643600747068 41.94417102835712, -87.77643403117705 41.94412499185881, -87.77642900061149 41.943942983664826, -87.77642100560544 41.94375897044715, -87.77642001745863 41.94371400272097, -87.7764120224526 41.94348502095476, -87.77640303929977 41.94325597154886, -87.77640097317459 41.943208998946496, -87.77639504429372 41.94302598587411, -87.77638695945616 41.94284297227641, -87.77638597130935 41.942797001637, -87.77637600000972 41.94256801657755, -87.77636602871004 41.94234003297016, -87.77636396258491 41.94229399514981, -87.77635695572567 41.94211198172907, -87.77634896071966 41.9419270277649, -87.77634797257284 41.94188098964636, -87.77633898942 41.941649996726845, -87.77633000626714 41.94142100754822, -87.77632802997354 41.94137496906433, -87.7763210231143 41.941192017547266, -87.77631302810829 41.9410089986856, -87.77631203996147 41.94096202442792, -87.7763029669771 41.940733032778674, -87.77629398382426 41.94050597809335, -87.77629200753064 41.940460005769054, -87.77628500067142 41.9402779871132, -87.7762770056654 41.940095032448745, -87.77627601751858 41.94004799069708, -87.77626703436573 41.93981899576543, -87.77625903935972 41.93959100232905, -87.77625697323455 41.93954603166344, -87.77625104435369 41.93936300807753, -87.77624295951613 41.93917998396632, -87.77624197136932 41.939136015335606, -87.77623397636329 41.93890801945735, -87.77622400506364 41.93867801810007, -87.77622202877001 41.93863097530308, -87.7762150219108 41.938448015913245, -87.77670002233269 41.93844099956389, -87.7781579880388 41.93842202200556, -87.77864397660751 41.93841600798942, -87.77912897702942 41.938408991636535, -87.78058703256707 41.93839001406868, -87.78107302113578 41.93838500238609, -87.78155900970448 41.9383779860298, -87.78301904153577 41.938359008452714, -87.78350601825129 41.93835399676768, -87.78400997312568 41.93834597807083, -87.78441403534048 41.93834003086999, -87.78532097445132 41.938327000484215, -87.78544601993887 41.93832499580924, -87.78552498185233 41.93832299113421, -87.78573797240622 41.93832098645911, -87.78603100285189 41.93831697710873, -87.78606495916964 41.9384399972282, -87.78606603714798 41.938496996692514, -87.78606801344161 41.93858199462672, -87.78608499160046 41.939052020465915, -87.7860929866065 41.939237985092376, -87.78610098161252 41.93942100903711, -87.78612496663062 41.939970010898776, -87.78613296163664 41.94015303274251, -87.78613996849586 41.94033598724055, -87.78616296536714 41.940884981224826, -87.78617096037316 41.941069002736825, -87.78617796723239 41.94125402600922, -87.78620204208198 41.941809025786334, -87.78621003708801 41.94199398009278, -87.78621803209404 41.942177998404276, -87.78624300525894 41.94273098560268, -87.78625198841178 41.94291600405253, -87.786258995271 41.94309801517814, -87.78628298028909 41.94364498087452, -87.78629097529512 41.94382799217019, -87.78629798215432 41.94401200518868, -87.78632196717243 41.944563974241724, -87.78632996217844 41.94474798513609, -87.78633696903766 41.944930993265736, -87.78634999460928 41.94521602788252, -87.78634604202203 41.94548302117783))",4013.0,34.0,69330.0,17,031,171100,34.0,4013.0,0.00847246449040618,4013.0,0.0,2477.3605570055315
1,17031191301,"POLYGON ((-87.78544296566692 41.92367802729522, -87.78519898323574 41.92368197072798, -87.78482402643616 41.92368898870096, -87.78446703594224 41.92369299897089, -87.78422296367954 41.92369700924056, -87.78398095754201 41.9236990143753, -87.78325502896091 41.92371097834462, -87.78301401097018 41.92371599118026, -87.7827690403922 41.92371899888145, -87.78203799141399 41.923730027117955, -87.78179400898281 41.92373397054751, -87.78155002655164 41.92373697824786, -87.78081996572024 41.92374800648125, -87.78057697143589 41.923752016747464, -87.78033200085791 41.92375502444697, -87.77959996373288 41.92376698840578, -87.77935598130172 41.923770998670804, -87.77911397516418 41.923774006369406, -87.77838795675154 41.92378496775866, -87.77814702859236 41.92378897802255, -87.77790295632967 41.9237919857203, -87.7771749616234 41.92380301394419, -87.77693196733904 41.92380702420695, -87.7766879849079 41.923810031903855, -87.77595900205482 41.92382299841777, -87.77571600777046 41.92382700867927, -87.77570801276443 41.9235980223438, -87.77570298219885 41.92346200701234, -87.7757000177584 41.92336997092088, -87.77509302612093 41.923383004362385, -87.77505996811847 41.922537028229925, -87.7750560155312 41.92224701297237, -87.77504496625323 41.92201601577896, -87.77501397437591 41.92112497102762, -87.77501100993548 41.92092799171102, -87.77543896733684 41.92100800001033, -87.7756199778666 41.92104897331107, -87.77561297100736 41.920847983311376, -87.77561198286057 41.92080400204312, -87.77560398785452 41.9205590298347, -87.77559796914211 41.92036097930995, -87.77559204026126 41.920162995012035, -87.77558799784248 41.92006600788163, -87.77520001547126 41.91999702728292, -87.77497696378622 41.91994997070768, -87.77493698875607 41.91894599971239, -87.77490896131921 41.917919018631856, -87.77521196306455 41.917915007999035, -87.77527098237871 41.9179140053408, -87.77551496480989 41.91791099736598, -87.77550499351021 41.91763900901194, -87.7754780440517 41.91682297014958, -87.7754730134861 41.91665498837771, -87.77547103719247 41.9165890121291, -87.77546995921413 41.9165519798381, -87.77642801246465 41.91654696643965, -87.77930396884676 41.916535001127095, -87.78026301024408 41.91653199308727, -87.78076202438442 41.91652296896695, -87.78226301939266 41.91649603028908, -87.7827630216798 41.91648800884435, -87.78325502896091 41.9164799873986, -87.78473302709787 41.916458997944126, -87.78522602252579 41.91645197917595, -87.7852270106726 41.916489011524995, -87.78522997511304 41.91659997475264, -87.78523204123819 41.916638009694104, -87.78523599382544 41.91679202089495, -87.78524102439103 41.91695599161306, -87.78526797384956 41.917909994707664, -87.7852769570024 41.91822797028887, -87.78528800628041 41.91858999395347, -87.78532097445132 41.919676988413364, -87.78533202372932 41.92004000648254, -87.78534298317578 41.92040402510571, -87.78537604117822 41.921498006879595, -87.78538798877152 41.92186301978164, -87.78539203119031 41.921983999608905, -87.78539203119031 41.92201601577896, -87.78539499563074 41.92210497920679, -87.78540299063675 41.922367992071585, -87.78540604490873 41.922477006742966, -87.7854109856428 41.922631003852224, -87.78541601620839 41.92279796731204, -87.7854170043552 41.92284000888299, -87.7854220349208 41.922965999752435, -87.78542598750805 41.9230919903731, -87.78542904177999 41.92321898331989, -87.78543595880768 41.92344897358698, -87.78543595880768 41.923468022438534, -87.78544296566692 41.92367802729522))",5525.0,476.0,50046.0,17,031,191301,476.0,5525.0,0.08615384615384615,5525.0,0.0,597.4598235263088
2,17031191302,"POLYGON ((-87.77571600777046 41.92382700867927, -87.7754720253393 41.923830016375234, -87.77474403063304 41.923841980319985, -87.77450103634868 41.92384599058029, -87.77425696408599 41.92384899827535, -87.77352896937975 41.923862031619, -87.77328597509539 41.92386597504041, -87.77304199266422 41.92386898273454, -87.77231202166435 41.923881013509614, -87.77206902737998 41.92388502376746, -87.77182603309565 41.92388803146069, -87.77109696041104 41.923900997958754, -87.7708539661267 41.92390500821536, -87.77060998369552 41.923908015907635, -87.76988100084247 41.92392098240164, -87.76963800655811 41.923924992656985, -87.76939402412694 41.923928000348326, -87.76866396329554 41.92393802598511, -87.76842096901119 41.92394196940182, -87.76817797472684 41.92394497709236, -87.76744899187378 41.92395801041639, -87.76720599758941 41.923962020669414, -87.76696201515824 41.923965028359014, -87.766234020452 41.92397699227845, -87.76599102616764 41.92398100253027, -87.7659820430148 41.923752016747464, -87.76597701244921 41.92361600174429, -87.76597395817724 41.92352403271297, -87.76594799686553 41.92284201404466, -87.76593497129392 41.92252399461562, -87.76592203555383 41.92215998808622, -87.76590802183539 41.921796982077495, -87.76586598068009 41.920709021115684, -87.76586400438646 41.92063997437104, -87.7658669688269 41.920621994131956, -87.76586400438646 41.92057500485868, -87.76585798567405 41.92046197646501, -87.76585403308681 41.92040402510571, -87.76585097881484 41.92034801209249, -87.76584100751519 41.920029980233274, -87.7658160343503 41.91911898865069, -87.76581396822515 41.9190800193906, -87.76580597321912 41.91876298385683, -87.76579402562584 41.918346015897036, -87.76578899506023 41.91816600628371, -87.76575800318294 41.917097969994806, -87.76575396076416 41.91694302370369, -87.76574704373647 41.916681993833656, -87.76574596575813 41.916670028546406, -87.76574497761132 41.916635001659145, -87.76574497761132 41.91662397219638, -87.76768902171767 41.91660899886207, -87.77352402864568 41.91656601735166, -87.77546995921413 41.9165519798381, -87.77547103719247 41.9165890121291, -87.7754730134861 41.91665498837771, -87.7754780440517 41.91682297014958, -87.77550499351021 41.91763900901194, -87.77551496480989 41.91791099736598, -87.77527098237871 41.9179140053408, -87.77521196306455 41.917915007999035, -87.77490896131921 41.917919018631856, -87.77493698875607 41.91894599971239, -87.77497696378622 41.91994997070768, -87.77520001547126 41.91999702728292, -87.77558799784248 41.92006600788163, -87.77559204026126 41.920162995012035, -87.77559796914211 41.92036097930995, -87.77560398785452 41.9205590298347, -87.77561198286057 41.92080400204312, -87.77561297100736 41.920847983311376, -87.7756199778666 41.92104897331107, -87.77543896733684 41.92100800001033, -87.77501100993548 41.92092799171102, -87.77501397437591 41.92112497102762, -87.77504496625323 41.92201601577896, -87.7750560155312 41.92224701297237, -87.77505996811847 41.922537028229925, -87.77509302612093 41.923383004362385, -87.7757000177584 41.92336997092088, -87.77570298219885 41.92346200701234, -87.77570801276443 41.9235980223438, -87.77571600777046 41.92382700867927))",5046.0,176.0,45962.0,17,031,191302,176.0,5046.0,0.0348791121680539,5046.0,2.0,0.0
3,17031190701,"POLYGON ((-87.76624596804527 41.93127697094171, -87.76600000932048 41.931279978286454, -87.76526303146139 41.93129000276792, -87.76501797105188 41.931294012560066, -87.76477201232709 41.93129601745604, -87.764035034468 41.93130597510513, -87.7637899740585 41.93130998489627, -87.7635440153337 41.931311989791745, -87.76280595949626 41.931322014268176, -87.76256098891828 41.931325021610796, -87.7623150301935 41.9313270265058, -87.76158002862803 41.93133397680799, -87.7613349682185 41.93133698415004, -87.76084197279059 41.93134299883374, -87.75936397465364 41.931361978498565, -87.75887196737251 41.93136899562673, -87.75838103806974 41.93137400786066, -87.75690995696047 41.931391985069794, -87.75642001580452 41.93139900219467, -87.75641300894532 41.93121702450686, -87.75641202079848 41.931173986006065, -87.75640402579248 41.930948969023696, -87.75639504263962 41.93072201316405, -87.75639297651446 41.930674028871245, -87.75638596965524 41.930493987205644, -87.75637896279603 41.93031200693594, -87.75635803204992 41.92976900359637, -87.7563520133375 41.92958802373323, -87.75634401833148 41.9294069765248, -87.75632102146021 41.92886403231372, -87.75631401460099 41.92868298305052, -87.75661998078675 41.928679975583336, -87.75680602188211 41.928676968116015, -87.75692603680406 41.928676032459485, -87.75785103205212 41.92866400258859, -87.75828303187227 41.928657987652294, -87.75877602730017 41.92865197271543, -87.75876902044097 41.92846998719083, -87.75876803229414 41.92842601117641, -87.75875895930977 41.92819897950727, -87.76092803139481 41.92817097642823, -87.76121701942172 41.928158010797965, -87.76151499060146 41.92814397583441, -87.76367498970211 41.92811597273121, -87.7661309836889 41.928085028953724, -87.7661360142545 41.92831399918511, -87.76613700240131 41.92835897777088, -87.76614203296691 41.92854203293617, -87.76615101611975 41.928724018255245, -87.76615398056018 41.9287699990396, -87.76616601798499 41.92899702867656, -87.76617401299103 41.92922499315405, -87.76617500113782 41.929269971097504, -87.76618200799703 41.92945302364869, -87.76618802670944 41.92963500636891, -87.76619000300308 41.929683993916626, -87.7661979980091 41.9299150301796, -87.76620599301513 41.93013998397819, -87.76620698116194 41.93018202071116, -87.76621299987436 41.9303650038143, -87.76622000673356 41.930546983932814, -87.7662219830272 41.930594032692795, -87.76622997803321 41.93082399637402, -87.76623797303925 41.9310500162491, -87.76623896118605 41.93109399045461, -87.76624596804527 41.93127697094171))",2735.0,77.0,42270.0,17,031,190701,77.0,2735.0,0.028153564899451554,2735.0,0.0,1210.3591019329353
4,17031252102,"POLYGON ((-87.76486399981219 41.88024599286711, -87.76452802989593 41.88025000586641, -87.76352299475604 41.88026298122904, -87.7631880129866 41.880267997476786, -87.76291501497175 41.88027100722523, -87.76209602092723 41.88028297933434, -87.7618240110592 41.880286992331314, -87.76176696803866 41.880286992331314, -87.76159898308052 41.880288998829705, -87.76154301803832 41.880290002078866, -87.76125798259868 41.88029301182629, -87.76040296611124 41.880303980682335, -87.76011900864994 41.880307993677995, -87.75983999192268 41.880311003424566, -87.75900698415974 41.88032096902885, -87.75872895557929 41.88032498202343, -87.75852297188464 41.88032698852063, -87.75790502080069 41.88033501450879, -87.75770002525287 41.88033802425408, -87.75765996039118 41.88033802425408, -87.757543987888 41.880340967116005, -87.75750500100467 41.88034197036437, -87.75726003042669 41.88034397686103, -87.75652700515487 41.88035400934339, -87.75628302272368 41.880357019087796, -87.75603904029252 41.880359025583985, -87.75530996760793 41.880368991180795, -87.75506697332357 41.88037200092448, -87.75505897831755 41.880172019868425, -87.75505700202392 41.88010199290922, -87.75504801887108 41.87983098049669, -87.7550379577399 41.87960397661902, -87.75503598144627 41.87957501584239, -87.75502897458706 41.87937596867145, -87.75502196772784 41.87919397641107, -87.75502097958103 41.87915397951261, -87.755012984575 41.878932992853095, -87.75500498956899 41.87870197268923, -87.75500301327534 41.878651006344924, -87.75499600641614 41.878471018575404, -87.7549889995569 41.87828902373783, -87.7549880114101 41.87824400986674, -87.75497902825727 41.87801800363653, -87.75497103325122 41.87779199660704, -87.75496896712609 41.87774698238585, -87.75496303824521 41.877565988778265, -87.75495603138599 41.87738399136332, -87.75495504323918 41.877339980150225, -87.75494695840162 41.87711497402193, -87.75493797524878 41.876887024080574, -87.75493599895515 41.876840002615346, -87.75492899209594 41.8766590064391, -87.7549209970899 41.87647800975026, -87.7549200089431 41.87643098798409, -87.75491102579025 41.87620296871556, -87.75490204263741 41.87597802547193, -87.75489997651225 41.87593501660816, -87.75489395779985 41.87575401786894, -87.75488596279382 41.875572015293905, -87.7548839865002 41.87552599618512, -87.75487401520056 41.87529697036024, -87.75486602019451 41.87507202392785, -87.75486404390088 41.87502901445439, -87.7548590133353 41.87484801314937, -87.75485101832928 41.87466701133175, -87.75485003018247 41.87462099157134, -87.75483996905128 41.87439396918694, -87.7548340401704 41.87417002292163, -87.75483197404526 41.87412500614932, -87.754828021458 41.87394500563297, -87.75482299089242 41.87374500446471, -87.75482200274558 41.873665003822175, -87.75481598403319 41.87338500078474, -87.75481104329913 41.873166000898685, -87.75480996532079 41.87314499720494, -87.75480601273354 41.87294599689782, -87.7551900425175 41.87294198343987, -87.75532703559833 41.8729399767108, -87.75557398246994 41.872938973346244, -87.75576604227767 41.87293696661708, -87.7559580122539 41.87293502677884, -87.75668600696015 41.87292499313178, -87.7568929788016 41.87292198303735, -87.75741498981321 41.872916029739066, -87.75778797031917 41.87291301964423, -87.75824197886377 41.87290599608903, -87.75888598109096 41.87289703269366, -87.7599130249553 41.87288599567525, -87.76072195786864 41.87287402218039, -87.76093198398206 41.872871012083564, -87.76100304072104 41.872870008717925, -87.76155002489755 41.872864991889486, -87.76204796105954 41.872858971694846, -87.76215701653503 41.87285703185423, -87.76254499890624 41.87285301839069, -87.76322601172312 41.872844991462884, -87.76390603639321 41.87283703142513, -87.76397897959427 41.87283502469276, -87.76424703687505 41.87283201459411, -87.76458695937858 41.87282699776268, -87.76459396623778 41.873027001803486, -87.76461696310906 41.87362701017091, -87.76462495811508 41.87382701170839, -87.7646319649743 41.874007012557044, -87.76463403109943 41.87405202941245, -87.76464301425229 41.87427798277831, -87.76465100925832 41.8745029988947, -87.76465199740512 41.874547012061456, -87.76465900426435 41.8747280142189, -87.76466601112355 41.87490901586376, -87.76466798741718 41.87495403208387, -87.76467795871685 41.87517897893154, -87.7646870317012 41.87540599852759, -87.76468801984804 41.87545201772278, -87.76469601485405 41.87563402063954, -87.76470302171327 41.875814016399154, -87.76470499800689 41.87585903198183, -87.76471398115973 41.87608397564428, -87.76471496930655 41.87622497471739, -87.76471901172532 41.876357010569286, -87.76472503043773 41.8765380076008, -87.76473203729694 41.87671800081449, -87.76473401359058 41.876762012455906, -87.76474398489022 41.87698501322483, -87.76475197989626 41.8772120264057, -87.76475296804306 41.877257977414004, -87.7647609630491 41.87743897189391, -87.76476302917425 41.87750900177133, -87.76477003603347 41.87772196703972, -87.76477300047391 41.877792999895405, -87.76477704289267 41.877903027091335, -87.76478198362675 41.87801800363653, -87.76478997863278 41.87823297377167, -87.76479096677959 41.87824200330414, -87.76479500919835 41.87834400348981, -87.76452704174912 41.87834801660854, -87.76425898446833 41.878353033006604, -87.76425602002789 41.878395973357875, -87.76426796762117 41.87880698195816, -87.76481198735722 41.878799022662925, -87.76482097051007 41.87902502613102, -87.76482195865688 41.879068969299105, -87.7648289655161 41.87925102879984, -87.76483696052215 41.879449006213434, -87.76483803850047 41.879468001311416, -87.7648460335065 41.879685976344945, -87.76486202351856 41.88004601141671, -87.76486399981219 41.88024599286711))",6864.0,6264.0,38500.0,17,031,252102,6264.0,6864.0,0.9125874125874126,6864.0,0.0,1173.1198395672898
5,17031250200,"POLYGON ((-87.75589504035248 41.91570898806602, -87.75528697073665 41.915631981205266, -87.7534650076774 41.91540202960976, -87.75285801603994 41.91532602507756, -87.75215795893901 41.915241998853496, -87.75005895544615 41.91499098906869, -87.74935997632357 41.91490803195606, -87.7492019626651 41.91488597243173, -87.74873097596164 41.91482199976806, -87.7485740402815 41.914801009768304, -87.74806101242272 41.91473897558857, -87.74664095562159 41.91456798019906, -87.74652201867798 41.91455400909343, -87.74600997896604 41.91449297738562, -87.7460080026724 41.914431009754026, -87.74600503823197 41.91437900235334, -87.74600503823197 41.914359014922006, -87.74599300080716 41.91403700918735, -87.7459900363667 41.913923969213705, -87.74598599394794 41.91379602189378, -87.74598204136069 41.91366299384403, -87.74597296837631 41.913413983307194, -87.74597296837631 41.913402017407265, -87.7459709920827 41.91334399278811, -87.74596901578906 41.91328697084715, -87.74596299707666 41.913104005611764, -87.74594503077098 41.91255697854455, -87.7459400002054 41.91237501396188, -87.74593299334617 41.912189973766125, -87.74591296091535 41.91163799193185, -87.74590703203445 41.91145401920989, -87.74589903702844 41.9112669708189, -87.74589598275648 41.91118902268572, -87.74589697090329 41.910996023767986, -87.7458979590501 41.91084199858088, -87.7459090083281 41.91072801702909, -87.74591296091535 41.91070996714592, -87.74592598648697 41.910661967802135, -87.74594098835222 41.91062299337805, -87.74597602264828 41.9105350167175, -87.7460440251153 41.910361001734714, -87.74605597270856 41.91033299082685, -87.74610996145715 41.91008597286141, -87.74611400387593 41.910072000774726, -87.74611400387593 41.909812012441066, -87.74611400387593 41.90962602887954, -87.74673096681306 41.909617003782785, -87.74851897355457 41.90959400649345, -87.74858302343434 41.90959300370448, -87.74920097451827 41.90958598418127, -87.74956703799656 41.909580970235645, -87.75066801320878 41.90956699803842, -87.75082800316088 41.90956499245962, -87.75103497500233 41.909562986880765, -87.75128003541185 41.90955897572284, -87.75201395899897 41.9095490146796, -87.7522600075553 41.90954600631053, -87.75233699317515 41.90954400073107, -87.75256902801303 41.90954099236176, -87.75264700177969 41.90954099236176, -87.7528149867378 41.909537983992315, -87.75332199588416 41.90953196725299, -87.75349096898913 41.90953103131571, -87.7537350412518 41.909527020155785, -87.75446698854532 41.90951699225488, -87.75471195912328 41.9095149866745, -87.75579595617663 41.90950101446284, -87.75574897428727 41.909681984450906, -87.75567603108621 41.90996697604435, -87.75567396496106 41.90999197876477, -87.75567998367346 41.91020597223601, -87.75567998367346 41.91023298042069, -87.75568600238586 41.91042096776584, -87.75569498553871 41.91060400754364, -87.75569803981065 41.910645990296686, -87.75570998740395 41.91087000926539, -87.75571897055679 41.91110398825007, -87.75571995870361 41.911152990025954, -87.75572804354117 41.911337030466285, -87.75573496056884 41.911518998008006, -87.755737026694 41.91156398843338, -87.75574502170002 41.9117910124438, -87.75575301670607 41.91201997429845, -87.75575400485288 41.91206503122073, -87.7557610117121 41.91224799943437, -87.7557680185713 41.91242902848434, -87.75576999486493 41.9124740182683, -87.75577798987095 41.91269996945255, -87.75578697302379 41.91292799215924, -87.75578796117061 41.91297498706322, -87.75579595617663 41.91315701678435, -87.75580197488904 41.91331397772824, -87.75580502916101 41.91338303239943, -87.75581302416704 41.913608980365794, -87.75582003102625 41.91377797287815, -87.75582003102625 41.91378800010968, -87.75582595990711 41.91394602907053, -87.75582901417908 41.91402497655627, -87.75583799733192 41.91426201897071, -87.75584203975072 41.91434103291322, -87.75585201105037 41.914613971185446, -87.75585596363761 41.91473202347846, -87.75588300292767 41.915403032307466, -87.75588399107448 41.91543498493289, -87.75589198608053 41.91564301083947, -87.75589504035248 41.91570898806602))",2866.0,1286.0,47411.0,17,031,250200,1286.0,2866.0,0.4487090020935101,2866.0,4.0,0.0
6,17031151002,"POLYGON ((-87.75201297085216 41.94606096830009, -87.75154099600188 41.94606698159521, -87.75012498161952 41.946085021477174, -87.74965300676924 41.94609096795566, -87.74913503817642 41.94609698124795, -87.74800495754901 41.94611101226109, -87.74769503877599 41.946113016691285, -87.74758203071323 41.946114018906364, -87.74737999960584 41.946118027766495, -87.7470649604357 41.94612397424192, -87.74676797740277 41.94612898531627, -87.7467320447914 41.94612898531627, -87.74647000622302 41.94613399639023, -87.74633597758263 41.9461360008197, -87.74620203877377 41.94613900746379, -87.74580201897776 41.94614401853696, -87.74573401651074 41.94614401853696, -87.74540199918174 41.94614902960975, -87.74522799551119 41.94615096722445, -87.74499003179243 41.94615397386783, -87.74470796079324 41.94615698051108, -87.7445769864248 41.946158984939835, -87.74453503510104 41.946158984939835, -87.7444230151851 41.946158984939835, -87.74408704526884 41.94616299379714, -87.74397601349972 41.946164998225704, -87.743746044787 41.946168004868426, -87.74367202360759 41.94616900708264, -87.74336803371544 41.946173015939316, -87.74309800014102 41.94617602258167, -87.74305703696406 41.94617602258167, -87.74282796656662 41.94618003143791, -87.7427340027879 41.94618003143791, -87.74245399791384 41.946182971265664, -87.74242399418335 41.94618397347963, -87.74236102228193 41.94618497569359, -87.74234602041668 41.94582097054737, -87.74230101482095 41.94473101392842, -87.74228700110253 41.944368002723394, -87.74227496367772 41.9440019827068, -87.74223903106635 41.94290598139836, -87.74222798178836 41.942541022078075, -87.74230397926138 41.94253701299302, -87.74232598798586 41.94253500845039, -87.74237000543478 41.942534006179066, -87.74262099472516 41.942533003907705, -87.74271998906947 41.942533003907705, -87.74276795910563 41.94253200163635, -87.74291097089888 41.94253200163635, -87.7429600189134 41.94253200163635, -87.74294699334176 41.94216403334406, -87.74290800645844 41.94106098438135, -87.74289498088682 41.94069400990029, -87.74279302210206 41.940693007600025, -87.74249002035673 41.94069000069911, -87.7423900378656 41.94068899839878, -87.74219195934546 41.94071599368232, -87.74218396433945 41.94035102182717, -87.74216096746817 41.93925602690654, -87.74215396060895 41.93889097987334, -87.74220202047664 41.938889977544726, -87.74236901728796 41.9388869705588, -87.74301598395559 41.93887901875086, -87.74323202878142 41.938877014093244, -87.74336497944347 41.93887500943556, -87.74376302294586 41.93886999779109, -87.74389696175473 41.93886899546214, -87.74400296295826 41.93886699080421, -87.74414301031105 41.938864986146214, -87.74432096656884 41.9388619791591, -87.74438798088903 41.93886097683003, -87.74442696777236 41.93885997450095, -87.74458201699038 41.93885796984272, -87.74504698498144 41.938851020360424, -87.74520302234632 41.93885001803118, -87.74528503853173 41.938848013372656, -87.74553297355017 41.9388440040554, -87.74561597788241 41.9388440040554, -87.7458119902774 41.938840997067295, -87.7458669671728 41.938839994737904, -87.7460080026724 41.93883799007906, -87.74610996145715 41.93883598542015, -87.74621201007344 41.93883498309067, -87.74654196127727 41.93882997144304, -87.74662101302228 41.93882896911347, -87.74687299045948 41.93882602894664, -87.74718802962961 41.938822019628006, -87.7473659858874 41.938820014968606, -87.74750199082142 41.938819012638874, -87.74842096735706 41.9388069846809, -87.748845960318 41.93880097070107, -87.74934003372425 41.93879502354266, -87.74982898673339 41.93878800723149, -87.74992501663729 41.93878700490126, -87.75129898986434 41.93877003210694, -87.75179000899863 41.93876401812362, -87.75179602771104 41.93894597427911, -87.75179800400467 41.93899101218969, -87.75180599901068 41.93921800544777, -87.7518120177231 41.939448004857454, -87.7518130058699 41.93949498023046, -87.75181902458232 41.93967800343759, -87.75182396531636 41.93985902149268, -87.75182603144154 41.93990399193757, -87.7518319603224 41.94013098194579, -87.75183896718161 41.94035997575707, -87.75183995532844 41.940406014973796, -87.75184597404085 41.940588033264206, -87.75185100460642 41.94076998421513, -87.75185298090005 41.940817025434164, -87.75185998775926 41.941046016781776, -87.75186600647166 41.941273002724756, -87.7518669946185 41.941316969881996, -87.7518730133309 41.94149998785972, -87.75187804389648 41.94168200302742, -87.7518800201901 41.94172997903869, -87.75188603890251 41.9419599693881, -87.75189196778338 41.942187018896085, -87.75189295593019 41.94222998314697, -87.75189798649578 41.942412998504125, -87.75190301706138 41.942595011065606, -87.75191801892663 41.94314398560051, -87.75192403763903 41.94332699833421, -87.7519289783731 41.9435090082866, -87.75194496838515 41.94405496820984, -87.75195098709754 41.944237978328715, -87.75195601766315 41.94443101033829, -87.75197200767519 41.94501197369433, -87.75197802638759 41.94520600558991, -87.75198197897484 41.945376985686146, -87.75199698084009 41.94588999003818, -87.75199796898691 41.94590996759225, -87.75201297085216 41.94606096830009))",4892.0,134.0,62483.0,17,031,151002,134.0,4892.0,0.02739165985282093,4892.0,0.0,215.91140097509006
